age,education,black,hispanic,married,nodegree,re74,re75,re78
52,13,0,0,1,0,0,0,0
41,18,0,0,1,0,0,0,0
42,12,0,0,1,0,0,0,0
17,10,0,0,0,1,2104.2529296875,1417.93505859375,982.68817138671875
29,18,0,0,1,0,22400.30078125,20212.740234375,21254.140625
21,12,0,0,1,0,12901.76953125,0,24636.66015625
47,8,0,0,0,1,3330.75390625,3127.694091796875,3574.62109375
42,12,0,0,1,0,25862.3203125,21829.400390625,25564.669921875
33,12,0,0,1,0,18738.4296875,19287.150390625,22167.380859375
35,12,0,0,1,0,25862.3203125,0,25564.669921875
29,18,0,0,1,0,18473.9296875,19593.2890625,20633.5
37,9,0,0,1,1,25862.3203125,23643,25564.669921875
28,13,0,0,0,0,12384.5302734375,11889.5302734375,3642.595947265625
43,12,0,0,1,0,15444.900390625,15523.8896484375,15915.1201171875
17,11,0,0,0,1,1073.677978515625,2667.5810546875,10743.0703125
37,12,0,0,1,0,6824.1259765625,8026.01611328125,8545.693359375
26,15,0,0,1,0,25470.470703125,25243.55078125,15216.150390625
33,12,1,0,1,0,10866.08984375,18041.080078125,25564.669921875
44,9,1,0,1,1,20832.880859375,21383.609375,22795.41015625
21,12,0,0,1,0,21453.970703125,22925.080078125,21990.05078125
49,10,0,0,1,1,9731.677734375,6958.98388671875,669.41009521484375
42,8,0,0,1,1,0,0,0
19,12,0,0,0,0,354.6272888183594,2667.5810546875,19132.130859375
25,14,0,0,1,0,9659.1845703125,0,8777.6962890625
49,11,0,0,1,1,25862.3203125,25243.55078125,3440.14697265625
23,12,0,0,1,0,12837.1201171875,4167.87109375,12754.259765625
29,13,0,0,1,0,18174.16015625,15364.5498046875,25564.669921875
49,12,0,0,1,0,25033.55078125,22531.2109375,24766.69921875
37,7,0,0,1,1,963.95928955078125,0,0
48,16,0,0,1,0,24639.740234375,24602.609375,25564.669921875
42,13,0,0,1,0,22923.419921875,24615.150390625,25564.669921875
38,18,0,0,0,0,15730.9501953125,9218.37109375,10537.669921875
22,12,0,0,1,0,18569.9296875,19920.919921875,18199.6796875
27,17,0,1,0,0,3579.580078125,2830.5,25564.669921875
29,12,0,0,0,0,18961.779296875,22396.939453125,24741.580078125
48,5,0,1,1,1,17829.330078125,16757.419921875,19210.44921875
54,8,0,1,1,1,25862.3203125,25243.55078125,25564.669921875
50,12,0,0,0,0,23444.58984375,18819.869140625,18733.140625
38,6,0,0,1,1,20425.359375,18619.349609375,17732.720703125
27,16,0,0,1,0,11912.33984375,19342.650390625,25564.669921875
21,12,0,0,0,0,9316.314453125,12802.599609375,15393.48046875
45,13,0,0,1,0,25388.1796875,24754.7890625,25564.669921875
20,14,0,0,0,0,1385.2020263671875,2862.72607421875,18215.939453125
18,12,1,0,0,0,4555.294921875,945.290283203125,2238.756103515625
34,11,1,0,1,1,5458.51708984375,6065.61279296875,15669.8095703125
23,10,0,0,0,1,4817.8369140625,839.66131591796875,11685.8603515625
24,12,0,0,0,0,21604.83984375,15271.4501953125,15718.580078125
30,13,0,1,0,0,10930.75,13805.1796875,18901.599609375
46,9,0,0,1,1,24463.41015625,24627.6796875,19650.810546875
19,9,0,0,0,1,6767.30810546875,2377.548095703125,21344.279296875
49,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
22,15,0,0,0,0,5107.80908203125,0,6711.833984375
20,8,0,0,1,1,5989.47900390625,5770.2099609375,20503.4609375
27,12,0,0,1,0,19700.4296875,20860.83984375,0
43,12,0,0,1,0,19908.109375,19901.23046875,21622.099609375
33,9,0,0,1,1,21050.359375,20624.51953125,18038.609375
18,11,0,0,0,1,901.2626953125,3655.839111328125,9782.5498046875
32,18,0,0,1,0,6451.8662109375,25243.55078125,4773.05712890625
41,3,0,1,1,1,13036.9599609375,18873.580078125,0
26,12,1,0,1,0,10650.5703125,9055.4521484375,10449
49,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
36,11,0,0,1,1,19173.380859375,19976.419921875,17471.16015625
29,12,0,0,1,0,17982.150390625,14349.4404296875,2617.053955078125
46,9,0,0,1,1,24351.73046875,24330.48046875,25564.669921875
49,12,0,0,1,0,12754.830078125,25243.55078125,8708.2431640625
35,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
48,9,0,0,1,1,11530.2900390625,14195.4697265625,0
20,12,0,0,0,0,1347.9759521484375,6466.64501953125,14693.0400390625
31,10,1,0,1,1,11056.1396484375,10856.51953125,1978.676025390625
28,14,0,0,1,0,21904.599609375,20078.470703125,25564.669921875
35,12,1,0,1,0,19412.419921875,16682.23046875,21831.9296875
29,12,1,0,1,0,10162.7197265625,5265.3388671875,14305.8701171875
28,18,0,0,1,0,18783.490234375,18796.599609375,21124.099609375
32,12,0,0,1,0,23532.75,25243.55078125,25564.669921875
45,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
25,9,1,0,1,1,14829.6904296875,13776.5302734375,0
20,12,0,0,1,0,14798.33984375,14793.4404296875,17187.439453125
23,12,1,0,1,0,9647.4296875,10217.3701171875,0
22,8,1,0,1,1,8591.384765625,11699.759765625,12006.5302734375
38,14,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
27,12,0,0,1,0,9100.7939453125,25243.55078125,23874.150390625
50,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
52,12,0,0,1,0,25862.3203125,25243.55078125,23888.9296875
21,12,0,0,0,0,11475.4296875,13776.5302734375,11275.0498046875
35,12,0,0,1,0,16232.5302734375,13801.599609375,4093.302978515625
28,12,0,0,0,0,0,2194.93505859375,0
22,12,0,0,1,0,3922.451904296875,773.41937255859375,9280.123046875
52,18,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
24,16,0,0,1,0,11747.759765625,13618.98046875,25564.669921875
35,12,0,0,1,0,0,0,0
52,13,0,1,1,0,19774.880859375,25243.55078125,17431.259765625
17,10,0,1,0,1,1767.259033203125,2112.5810546875,3332.27294921875
51,12,0,0,1,0,25742.810546875,25243.55078125,0
18,12,0,0,1,0,2415.77587890625,2461.694091796875,17109.119140625
33,12,1,0,1,0,20691.8203125,20065.939453125,25215.9296875
54,18,0,0,1,0,25862.3203125,25243.55078125,24172.650390625
27,18,0,0,0,0,879.7108154296875,3544.839111328125,2194.424072265625
32,12,0,0,1,0,25862.3203125,23274.189453125,5039.0478515625
39,11,1,0,0,1,19700.4296875,10485.919921875,16342.1796875
35,8,0,0,1,1,0,0,0
28,12,0,0,1,0,18528.7890625,16918.55078125,10678.0498046875
32,12,0,0,1,0,0,0,0
34,12,0,0,1,0,25862.3203125,23489.029296875,10219.9599609375
37,9,0,0,1,1,24537.859375,14505.1904296875,25564.669921875
46,11,1,0,1,1,0,0,2820.97998046875
18,10,0,0,0,1,0,2227.160888671875,8143.7509765625
36,9,0,0,1,1,0,25243.55078125,1477.72705078125
17,9,0,0,0,1,738.64361572265625,0,13358.650390625
46,14,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
16,10,0,0,0,1,0,0,9203.28125
28,15,0,0,0,0,21030.76953125,24593.66015625,1689.041015625
24,12,0,0,1,0,4907.962890625,0,0
40,15,0,0,0,0,13132.9697265625,764.46771240234375,10879.01953125
39,14,0,0,0,0,6238.30517578125,0,0
26,11,1,0,1,1,5468.31396484375,707.17742919921875,0
52,4,0,0,1,1,6471.4580078125,5800.64501953125,0
36,6,0,0,0,1,415.3645935058594,0,0
38,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
22,12,0,0,0,0,13101.6201171875,13008.48046875,16423.44921875
26,18,0,0,1,0,16308.9404296875,17205,25019.390625
29,14,0,0,1,0,25862.3203125,24581.130859375,24819.900390625
24,16,0,0,1,0,18393.599609375,18404.51953125,24478.5390625
41,12,0,0,1,0,18060.51953125,20957.51953125,14351.6796875
51,4,1,0,1,1,25862.3203125,11628.150390625,25564.669921875
29,14,1,0,1,0,16369.669921875,10895.900390625,4273.5849609375
35,12,0,0,0,0,18503.3203125,21107.900390625,25319.369140625
18,11,1,0,0,1,1600.720947265625,2705.177001953125,25564.669921875
23,12,1,0,0,0,8577.669921875,15849.73046875,22669.80078125
33,9,0,1,1,1,23423.029296875,24753,13569.9599609375
34,10,0,0,1,1,25862.3203125,25243.55078125,25564.669921875
21,15,0,0,0,0,2972.2080078125,3731.031982421875,774.32867431640625
19,14,0,0,0,0,523.12420654296875,0,789.10601806640625
27,16,0,0,0,0,25862.3203125,25243.55078125,25564.669921875
23,14,0,0,0,0,20766.26953125,20613.76953125,25564.669921875
29,16,0,0,1,0,23240.8203125,22165.98046875,25564.669921875
33,12,0,0,1,0,25862.3203125,20533.2109375,25564.669921875
27,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
32,16,0,0,1,0,25337.240234375,25243.55078125,24564.25
21,11,0,0,0,1,8908.7861328125,4737.19384765625,0
42,12,0,0,1,0,14087.1298828125,14082.6796875,24113.5390625
46,7,0,0,1,1,24925.7890625,23895.439453125,24592.330078125
20,12,0,0,1,0,3746.117919921875,13567.0595703125,11040.099609375
33,13,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
54,14,0,0,1,0,25045.310546875,25243.55078125,21468.41015625
53,6,0,0,1,1,0,0,0
36,7,0,0,1,1,16994.6796875,18270.240234375,17599.720703125
30,17,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
47,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
22,8,0,0,1,1,12523.6298828125,10901.26953125,9516.55859375
21,12,0,0,1,0,14112.599609375,15873,19483.8203125
23,11,1,0,1,1,21401.0703125,18549.529296875,20261.109375
35,12,1,0,1,0,0,0,0
41,12,1,0,1,0,0,0,0
24,12,1,0,0,0,9316.314453125,0,0
25,16,1,0,0,0,3589.376953125,0,0
16,10,0,0,0,1,856.1995849609375,3072.194091796875,9989.431640625
27,13,0,0,1,0,25862.3203125,24479.080078125,10347.0400390625
47,16,0,0,1,0,12169.009765625,10990.7900390625,8301.8681640625
17,10,0,0,0,1,0,605.1290283203125,0
54,14,0,0,1,0,25862.3203125,25243.55078125,0
38,8,1,0,1,1,13575.759765625,14116.6904296875,24023.400390625
36,18,0,0,1,0,25862.3203125,21249.33984375,25564.669921875
42,14,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
17,11,0,0,0,1,0,1255.0159912109375,5630.13818359375
27,12,0,0,1,0,16806.58984375,14950.98046875,25564.669921875
43,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
28,12,0,0,1,0,24894.439453125,24593.66015625,24660.30078125
40,13,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
33,12,0,0,1,0,22739.25,17059.98046875,25564.669921875
29,14,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
31,16,0,0,1,0,19913.990234375,19356.970703125,25564.669921875
22,14,0,0,1,0,0,20887.689453125,0
24,11,0,0,1,1,9210.5126953125,6137.22607421875,6490.1748046875
53,10,0,0,1,1,9392.724609375,10473.3896484375,8128.97412109375
16,9,0,0,0,1,1534.10595703125,4115.9521484375,8016.6669921875
25,12,0,0,1,0,19183.1796875,19940.609375,20738.41015625
42,12,0,0,1,0,25862.3203125,20782.060546875,16445.619140625
16,10,0,0,0,1,1342.0980224609375,2155.548095703125,0
30,12,0,0,1,0,21256.08984375,23122.01953125,25564.669921875
55,9,0,1,1,1,5125.44189453125,5251.01611328125,1569.345947265625
48,3,0,1,1,1,11784.990234375,10969.3095703125,6441.41015625
20,14,0,1,0,0,6563.5439453125,6975.09716796875,16553.490234375
37,12,0,0,1,0,16973.130859375,18916.55078125,0
42,15,0,0,0,0,17600.08984375,11214.580078125,1100.906005859375
32,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
53,5,0,1,1,1,16369.669921875,10129.650390625,12944.8798828125
46,12,0,0,1,0,25631.130859375,25243.55078125,25564.669921875
38,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
28,16,0,0,0,0,144.98570251464844,6740.56494140625,23665.7890625
49,12,0,0,1,0,18887.330078125,18762.580078125,20562.5703125
25,16,0,0,0,0,4992.2119140625,11153.7099609375,17426.830078125
46,14,0,0,1,0,0,13901.849609375,0
23,17,0,0,0,0,4898.1669921875,8951.61328125,14808.2998046875
16,9,0,0,0,1,0,204.0968017578125,0
49,8,0,0,1,1,11608.66015625,11218.16015625,11771.5703125
41,16,0,0,0,0,2223.76806640625,11502.8203125,24871.619140625
20,12,0,0,1,0,1302.9119873046875,2604.9189453125,11022.3603515625
30,12,0,0,1,0,8932.296875,11628.150390625,17052.9609375
20,9,0,0,1,1,13115.330078125,12648.6298828125,9385.041015625
25,12,0,0,1,0,11381.3798828125,7467.43505859375,4162.755859375
51,3,1,0,0,1,7968.337890625,5780.9521484375,4907.52978515625
41,13,0,0,1,0,16861.44921875,10539.6298828125,15214.669921875
16,10,0,0,0,1,0,2529.72607421875,5309.47216796875
18,12,0,0,0,0,0,1593.386962890625,8975.7109375
48,8,0,0,1,1,25862.3203125,19476.919921875,25564.669921875
49,14,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
23,15,0,0,0,0,6737.9189453125,1052.7099609375,16776.630859375
36,12,0,0,1,0,25862.3203125,25243.55078125,0
44,10,0,0,1,1,24447.73046875,21124.01953125,22860.4296875
51,10,1,0,1,1,18965.69921875,18334.689453125,13642.3701171875
34,18,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
46,13,0,0,1,0,25862.3203125,24525.630859375,25564.669921875
20,11,0,0,0,1,10533.01953125,11710.5,12878.3896484375
25,12,0,0,1,0,14132.1904296875,19430.369140625,17568.689453125
24,12,0,0,1,0,14747.400390625,17987.369140625,25564.669921875
24,7,0,0,1,1,7860.578125,3213.62890625,0
39,12,0,0,1,0,17580.5,17316,18666.640625
47,18,0,0,1,0,19843.44921875,20751.630859375,13559.6201171875
18,11,0,0,0,1,2766.485107421875,2705.177001953125,9034.8203125
35,12,0,0,1,0,20411.640625,19056.189453125,22585.5703125
22,12,1,0,0,0,3440.472900390625,130.69349670410156,0
37,9,0,0,1,1,21567.609375,18850.310546875,7586.64794921875
25,12,0,0,1,0,13714.8701171875,18941.609375,21130.009765625
41,9,0,0,1,1,6734,5292.19384765625,9541.6796875
16,9,0,0,0,1,164.57839965820312,517.4031982421875,3617.47509765625
40,12,0,0,1,0,17713.73046875,18712.44921875,21197.990234375
25,15,1,0,0,0,13123.169921875,12716.66015625,13091.1796875
31,2,0,1,1,1,3262.178955078125,5965.35498046875,9732.306640625
24,0,0,1,0,1,2298.219970703125,981.0968017578125,0
23,7,0,1,1,1,10051.0400390625,6813.9677734375,4654.8388671875
26,10,0,1,1,1,5431.087890625,9085.88671875,5739.490234375
20,12,0,1,0,0,1052.1259765625,352.6935119628906,2235.800048828125
18,11,0,1,0,1,356.58660888671875,0,10323.400390625
25,0,0,1,1,1,6044.337890625,3188.56494140625,3580.531005859375
23,12,0,1,1,0,0,216.62899780273438,0
18,11,1,0,0,1,101.88189697265625,1910.2740478515625,13504.9404296875
39,12,0,0,1,0,24386.990234375,23467.55078125,19466.08984375
27,12,0,0,1,0,13434.6904296875,8781.5322265625,17113.55078125
29,12,0,0,1,0,17982.150390625,17580.970703125,18598.669921875
54,12,0,0,1,0,15196.0703125,14188.3095703125,1052.1409912109375
36,13,0,0,1,0,25862.3203125,0,25564.669921875
53,8,1,0,0,1,12823.400390625,17135.1796875,15454.0595703125
29,7,0,0,1,1,25862.3203125,25243.55078125,25564.669921875
50,9,0,0,1,1,0,0,0
41,11,0,0,1,1,25862.3203125,25243.55078125,25564.669921875
20,10,0,0,0,1,6314.716796875,1033.0159912109375,8485.1064453125
50,12,0,0,1,0,21849.740234375,25243.55078125,25564.669921875
29,12,1,0,1,0,1859.343994140625,4056.87109375,4288.36279296875
42,14,0,0,1,0,24575.080078125,21555.48046875,24484.44921875
35,18,0,0,1,0,20944.560546875,18159.240234375,16337.75
29,15,0,0,0,0,25862.3203125,25243.55078125,25564.669921875
45,15,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
28,14,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
31,12,0,0,0,0,21318.779296875,22934.029296875,25035.640625
25,12,0,0,1,0,8775.5556640625,19969.259765625,25215.9296875
46,7,1,0,1,1,22415.970703125,21349.599609375,18911.939453125
31,15,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
21,15,0,0,1,0,2648.928955078125,6629.56494140625,18412.470703125
23,14,1,0,1,0,10376.2802734375,11443.740234375,6766.509765625
27,14,0,0,1,0,2789.99609375,4747.93505859375,6156.208984375
21,14,0,0,1,0,4774.73291015625,4966.35498046875,14419.66015625
22,16,0,0,1,0,4510.23193359375,4379.12890625,707.83099365234375
20,12,0,0,0,0,6252.02001953125,12600.2900390625,12245.919921875
19,9,0,0,1,1,6426.39501953125,10122.48046875,16222.48046875
17,11,0,0,0,1,0,528.14520263671875,11246.98046875
47,18,0,0,1,0,25862.3203125,18914.759765625,25564.669921875
32,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
29,16,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
27,9,0,0,1,1,9202.67578125,12079.3095703125,6645.3359375
27,6,0,0,1,1,2386.386962890625,139.64520263671875,2450.071044921875
52,8,0,0,1,1,9894.296875,6792.48388671875,7035.4560546875
37,10,0,0,1,1,9379.009765625,10310.4697265625,9476.6611328125
50,12,0,0,1,0,25492.01953125,25243.55078125,23402.759765625
28,15,0,0,1,0,2842.89599609375,2866.305908203125,9476.6611328125
37,17,0,0,1,0,9661.14453125,25243.55078125,0
45,6,0,0,1,1,15440.98046875,13951.98046875,12438.01953125
31,12,0,0,1,0,10658.41015625,10741.9404296875,10018.990234375
52,9,0,0,1,1,20752.55078125,0,25564.669921875
55,6,0,0,1,1,5685.7919921875,4090.886962890625,10342.6103515625
36,9,0,0,1,1,0,14539.2099609375,7614.72509765625
49,12,0,0,1,0,11737.9697265625,17661.529296875,22765.859375
19,7,0,0,1,1,7692.0810546875,8205.0478515625,12943.41015625
23,12,1,0,1,0,7889.966796875,13969.8896484375,12927.150390625
33,12,1,0,1,0,18799.16015625,18705.2890625,20306.919921875
27,12,0,0,1,0,13301.4599609375,16583.759765625,25564.669921875
52,6,0,0,1,1,25862.3203125,25243.55078125,20577.33984375
44,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
47,18,0,0,1,0,0,23197.2109375,815.705078125
31,17,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
44,2,0,1,1,1,12118.0703125,17675.849609375,18375.529296875
19,12,0,0,0,0,5636.81103515625,9950.61328125,18035.650390625
45,11,0,0,1,1,25862.3203125,25243.55078125,25564.669921875
29,11,1,0,1,1,15423.349609375,12668.3203125,14979.7099609375
17,9,1,0,0,1,0,157.54840087890625,817.18280029296875
37,13,0,0,1,0,19704.349609375,23911.55078125,25564.669921875
23,12,0,1,0,0,5848.4111328125,0,0
21,11,0,1,1,1,7978.1337890625,9436.7900390625,11139.099609375
31,7,0,1,1,1,9827.681640625,10559.3203125,18552.859375
26,12,0,1,1,0,22559,22921.5,8378.7099609375
29,10,0,1,1,1,15826.9599609375,21224.26953125,25564.669921875
33,18,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
27,14,0,0,1,0,20482.1796875,20586.919921875,25564.669921875
18,12,0,0,0,0,0,0,18987.310546875
16,9,0,0,0,1,0,0,2181.1240234375
27,16,0,0,1,0,0,1518.1939697265625,2506.22412109375
26,12,0,0,1,0,16179.6298828125,21032.7109375,25564.669921875
29,12,0,0,1,0,20288.2109375,20189.470703125,22785.0703125
26,12,0,0,1,0,12627.4697265625,25243.55078125,25564.669921875
21,12,1,0,1,0,7402.10986328125,16345.650390625,22216.140625
23,13,0,0,1,0,0,0,0
28,11,1,0,1,1,10781.849609375,11189.51953125,18406.560546875
25,16,0,0,1,0,15629.0703125,11973.6796875,21811.240234375
36,12,1,0,1,0,21600.919921875,25243.55078125,25564.669921875
23,12,0,0,1,0,10264.599609375,9395.61328125,14616.1904296875
53,7,0,0,1,1,10033.41015625,5875.8388671875,4026.804931640625
21,12,0,0,1,0,12300.2802734375,10190.51953125,15003.3603515625
52,12,0,0,1,0,21068,22785.439453125,23745.58984375
23,14,0,0,0,0,18454.330078125,19208.369140625,23293.400390625
26,10,0,0,1,1,8920.5419921875,7940.0810546875,0
37,13,0,0,1,0,13023.25,15985.7900390625,25564.669921875
30,16,0,0,1,0,17310.119140625,14703.919921875,11750.8798828125
25,12,0,0,1,0,12831.240234375,17230.060546875,25564.669921875
46,11,0,0,1,1,481.9796142578125,2715.9189453125,1966.85400390625
51,4,0,0,1,1,4110.5419921875,2748.14501953125,10097.3095703125
22,13,0,0,1,0,14821.849609375,22878.529296875,20997.01953125
38,12,0,0,1,0,19702.390625,19604.029296875,23745.58984375
45,12,0,0,1,0,0,0,0
18,12,0,0,0,0,2004.3299560546875,1376.758056640625,2872.699951171875
26,16,0,0,0,0,4757.10009765625,7367.1767578125,664.97698974609375
22,12,0,0,1,0,18033.08984375,13250.1796875,25564.669921875
35,6,0,0,1,1,0,8931.9189453125,1548.656982421875
20,8,0,0,0,1,10256.759765625,9393.8232421875,10372.16015625
19,9,0,0,0,1,5452.64013671875,10876.2099609375,9809.1494140625
46,8,0,0,1,1,0,0,5367.10302734375
36,16,0,0,1,0,25862.3203125,25243.55078125,10482.990234375
30,12,0,0,1,0,15840.669921875,15502.400390625,16188.490234375
49,16,0,0,1,0,22319.970703125,20180.51953125,19761.640625
16,10,0,0,0,1,0,0,2917.031982421875
33,17,0,0,1,0,15062.83984375,17328.529296875,20905.400390625
28,18,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
52,8,0,0,1,1,13589.4697265625,13103.3701171875,15334.3701171875
22,11,0,0,1,1,15207.830078125,14464.01953125,16689.439453125
23,16,0,0,0,0,1332.301025390625,5938.5,13794.580078125
27,16,0,0,1,0,13897.080078125,14299.3095703125,18786.33984375
27,12,0,0,0,0,13607.1103515625,6608.0810546875,25564.669921875
39,13,0,0,0,0,8038.8720703125,2148.386962890625,22483.609375
44,12,0,0,1,0,25862.3203125,25243.55078125,25564.669921875
51,5,1,0,1,1,23264.330078125,21462.390625,25564.669921875
23,12,0,0,1,0,6788.85888671875,8720.6611328125,13407.41015625
54,8,0,0,0,1,20237.26953125,12829.4501953125,11827.7197265625
23,12,0,0,1,0,19426.130859375,17908.599609375,23569.740234375
55,5,0,0,1,1,24183.23046875,21593.080078125,0
45,12,0,0,1,0,25862.3203125,25243.55078125,1495.458984375
19,12,0,0,0,0,0,519.1934814453125,8649.1337890625
45,9,1,0,1,1,15562.4599609375,10066.98046875,15782.1201171875
51,8,0,0,1,1,15393.9599609375,9062.61328125,14109.330078125
22,11,0,0,1,1,8393.4990234375,11350.650390625,14248.240234375
36,7,0,0,1,1,12972.3095703125,12773.9501953125,16866.76953125
37,6,0,0,1,1,22455.16015625,18080.470703125,25564.669921875
18,10,0,0,0,1,711.21380615234375,5682.48388671875,4858.76513671875
25,12,0,0,1,0,18015.4609375,18676.650390625,24601.189453125
32,12,0,0,1,0,19800.349609375,20515.310546875,0
37,12,0,0,1,0,25862.3203125,23440.689453125,25088.83984375
38,12,0,0,1,0,25533.16015625,25243.55078125,0
28,16,0,0,0,0,3520.802001953125,4633.35498046875,17027.83984375
21,12,0,0,1,0,6238.30517578125,10274.66015625,9810.626953125
35,8,0,0,1,1,16348.1201171875,24285.73046875,12198.6298828125
30,12,1,0,1,0,5760.244140625,8552.37109375,4588.3408203125
